userId,itemIds,runNumber
78,"[8961, 2572, 2153, 34072]",1
82,"[78499, 41, 71, 225, 3655]",1
121,"[6377, 4954, 837, 1246, 4886]",1
144,"[1197, 2005, 5103, 7826]",1
186,"[3114, 17, 1197, 1682, 367]",1
232,"[17, 78499, 1206, 4368, 2297]",1
234,"[3114, 1198, 141, 38038, 1197]",1
239,"[3114, 1307, 318, 296, 109374]",1
283,"[6377, 8533, 2291, 27619, 7361]",1
322,"[8961, 3554, 296, 4973, 46578]",1
323,"[27619, 1307, 457, 1246, 588]",1
372,"[3114, 27619, 1197, 8961, 356]",1
378,"[6377, 1307, 2791, 8961, 1265]",1
451,"[6377, 318, 4973, 527]",1
462,"[78499, 82, 356, 775, 1028]",1
476,"[6377, 50601, 3671, 805]",1
492,"[27619, 527, 356, 1197, 1225]",1
525,"[78499, 5, 233, 1252, 2333]",1
533,"[6377, 27619, 4886, 1197, 152081]",1
51,"[2, 44, 76, 724]",1
116,"[1197, 150, 246, 5103]",1
288,"[2, 1641, 2146, 2058, 2161]",1
24,"[3450, 3104, 8874, 1197]",1
150,"[56587, 1784, 94070, 7149, 140110]",1
425,"[3, 4, 356, 795, 1147]",1
480,"[3, 21, 237, 94]",1
521,"[94070, 8533, 318, 356]",1
559,"[3450, 43, 307, 296, 531]",1
573,"[3, 8, 238]",1
133,"[1678, 27619, 3554, 110781, 3844]",1
177,"[4, 933, 1934, 2383, 2384]",1
286,"[97921, 7361, 46578, 69757]",1
332,"[4, 166, 1283, 3174]",1
381,"[39, 918, 2066, 1922]",1
387,"[4, 17, 351, 1095, 3204]",1
402,"[4069, 231, 97921, 367, 3554]",1
404,"[1477, 165, 261, 837, 457]",1
453,"[4, 17, 27, 60, 63]",1
464,"[94070, 5103, 1259, 6711, 7361]",1
534,"[4, 36, 538]",1
588,"[1678, 150, 39, 296, 17]",1
6,"[28, 596, 674, 544, 605]",1
28,"[357, 16, 21, 2301]",1
46,"[1013, 46578, 39, 4979, 155743]",1
64,"[36, 173, 346, 736, 2146]",1
103,"[5, 57, 254, 2184]",1
160,"[16, 39, 36, 837]",1
215,"[1197, 97921, 46578, 7361, 109374]",1
220,"[5, 437, 1042, 1055]",1
391,"[5, 62, 85, 348, 2395]",1
