userId,itemIds,runNumber
78,"[7361, 4973, 48394, 109374, 5618]",2
82,"[7361, 48394, 109374]",2
121,"[7361, 48394, 4973, 27773, 5618]",2
144,"[7361, 4973, 48394, 109374, 94959]",2
186,"[7361, 48394, 6016]",2
232,"[7361, 48394, 27773, 4973, 109374]",2
234,"[7361, 4973, 48394, 109374, 5618]",2
239,"[109374, 7361, 48394, 4973, 94959]",2
283,"[7361, 48394, 27773, 4973, 109374]",2
322,"[7361, 4973, 48394, 27773, 109374]",2
323,"[7361, 4973, 48394, 109374, 5618]",2
372,"[7361, 4973, 48394, 109374, 162414]",2
378,"[7361, 48394, 27773, 4973, 109374]",2
451,"[109374, 48394, 4973, 27773, 5618]",2
462,"[5618, 7361, 48394]",2
476,"[7361, 4973, 48394, 109374, 5618]",2
492,"[7361, 48394, 5618]",2
525,"[7361, 48394, 27773, 4973, 109374]",2
533,"[7361, 48394, 27773, 4973, 109374]",2
51,"[7361, 48394, 6016, 109374]",2
116,"[7361, 48394, 109374, 112552]",2
288,"[1175, 1199, 6376, 6442]",2
24,"[7361, 48394, 6016]",2
150,"[7361, 109374, 48394, 79132]",2
425,"[7361, 4973, 48394, 109374, 162414]",2
480,"[7361, 4973, 109374, 48394]",2
521,"[7361, 48394, 6016, 5618]",2
559,"[7361, 48394, 44555, 6016]",2
573,"[7361, 109374, 48394, 44555, 5618]",2
133,"[7361, 48394, 6016]",2
177,"[7361, 48394, 6016]",2
286,"[7361, 48394, 6016]",2
332,"[7361, 48394, 6016]",2
381,"[7361, 48394, 109374]",2
387,"[7361, 48394, 6016]",2
402,"[7361, 48394, 6016]",2
404,"[7361, 48394, 6016]",2
453,"[7361, 48394, 109374, 112552]",2
464,"[7361, 48394, 6016]",2
534,"[7361, 48394, 6016, 5618]",2
588,"[7361, 48394, 6016]",2
6,"[7361, 48394, 109374, 5618]",2
28,"[7361, 48394, 6016]",2
46,"[7361, 48394, 6016]",2
64,"[5618, 7361, 48394]",2
103,"[198, 2184, 3506, 3146, 2132]",2
160,"[7361, 48394, 109374, 162414]",2
215,"[7361, 48394, 109374, 112552]",2
220,"[7361, 48394, 44555, 6016]",2
391,"[7361, 4973, 109374, 48394, 44555]",2
